2024/09/10 14:51:49 [notice] 7596#3340: signal process started
2024/09/10 14:51:49 [error] 7596#3340: invalid PID number "" in "C:\Users\Administrator\mailoon\nginx-1.26.2/logs/nginx.pid"
2024/09/10 17:36:57 [emerg] 3508#6912: cannot load certificate "C:\Users\Administrator\mailoon\nginx-1.26.2/conf/chakra.xxfzf.com_cert_chain.pem": BIO_new_file() failed (SSL: error:80000002:system library::No such file or directory:calling fopen(C:\Users\Administrator\mailoon\nginx-1.26.2/conf/chakra.xxfzf.com_cert_chain.pem, r) error:10000080:BIO routines::no such file)
2024/09/10 17:36:57 [alert] 6964#6820: worker process 3508 exited with code 1
2024/09/10 17:36:57 [alert] 6964#6820: could not respawn worker
2024/09/10 17:37:35 [emerg] 7040#3428: cannot load certificate "C:\Users\Administrator\mailoon\nginx-1.26.2/conf/chakra.xxfzf.com_cert_chain.pem": BIO_new_file() failed (SSL: error:80000002:system library::No such file or directory:calling fopen(C:\Users\Administrator\mailoon\nginx-1.26.2/conf/chakra.xxfzf.com_cert_chain.pem, r) error:10000080:BIO routines::no such file)
2024/09/10 17:38:57 [notice] 3524#2220: signal process started
2024/09/10 17:38:57 [error] 3524#2220: OpenEvent("Global\ngx_reload_6964") failed (2: The system cannot find the file specified)
2024/09/10 17:39:48 [notice] 7220#7848: signal process started
2024/09/10 17:39:48 [error] 7220#7848: OpenEvent("Global\ngx_reopen_6964") failed (2: The system cannot find the file specified)
2024/09/10 17:40:04 [notice] 6612#5708: signal process started
2024/09/10 17:40:04 [error] 6612#5708: OpenEvent("Global\ngx_stop_6964") failed (2: The system cannot find the file specified)
2024/09/10 19:08:03 [notice] 3512#8132: signal process started
2024/09/10 23:02:49 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
2024/09/10 23:02:49 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
2024/09/10 23:02:50 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
2024/09/10 23:02:50 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
2024/09/10 23:02:50 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
2024/09/10 23:02:50 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
2024/09/10 23:02:50 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
2024/09/10 23:02:50 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
2024/09/10 23:02:51 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
2024/09/10 23:02:51 [error] 784#7664: *138 CreateFile() "C:\Users\Administrator\mailoon\nginx-1.26.2/html/crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (3: The system cannot find the path specified), client: 8.216.87.143, server: chakra.xxfzf.com, request: "GET /crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "8.140.53.229:443"
